iter	RMSE
2929	0.09590325507
2930	0.09590042405
2931	0.09589750587
2932	0.09589483092
2933	0.09589289095
2934	0.09588970509
2935	0.09588690404
2936	0.0958843212
2937	0.09588252954
2938	0.09587982282
2939	0.0958771051
2940	0.09587456319
2941	0.09587283641
2942	0.0958700442
2943	0.09586710382
2944	0.09586408749
2945	0.09586146769
2946	0.09585947629
2947	0.09585767163
2948	0.09585486161
2949	0.09585177758
2950	0.09584909573
2951	0.09584620297
2952	0.09584389808
2953	0.09584119673
2954	0.09583833237
2955	0.09583631189
2956	0.09583385493
2957	0.09583166029
2958	0.09582921306
2959	0.09582651847
2960	0.09582417267
2961	0.0958221264
2962	0.09581926102
2963	0.09581655781
2964	0.09581339952
2965	0.09581089076
2966	0.09580866351
2967	0.095806324
2968	0.09580299416
2969	0.09580050954
2970	0.09579843849
2971	0.09579623116
2972	0.09579378997
2973	0.09579116529
2974	0.09578876304
2975	0.09578551769
2976	0.09578272936
2977	0.09578069907
2978	0.09577810615
2979	0.09577571851
2980	0.09577256605
2981	0.09576959979
2982	0.09576767877
2983	0.09576501314
2984	0.09576189945
2985	0.09575912921
2986	0.09575689663
2987	0.09575480095
2988	0.09575214514
2989	0.09574942973
2990	0.09574681098
2991	0.09574374856
2992	0.09574075718
2993	0.09573828117
2994	0.09573603758
2995	0.09573341931
2996	0.09573145141
2997	0.09572874192
2998	0.09572639496
2999	0.09572448267
3000	0.09572203208
3001	0.09571948711
3002	0.09571698604
3003	0.0957146523
3004	0.09571212181
3005	0.09570920535
3006	0.09570693551
3007	0.0957036896
3008	0.09570104119
3009	0.09569947606
3010	0.0956968443
3011	0.09569380494
3012	0.09569142128
3013	0.0956892128
3014	0.09568579662
3015	0.09568292384
3016	0.09568009313
3017	0.09567750295
3018	0.09567466091
3019	0.09567292413
3020	0.09567009315
3021	0.09566795748
3022	0.0956653523
3023	0.09566226628
3024	0.09565927286
3025	0.09565649321
3026	0.0956538325
3027	0.09565113242
3028	0.09564853653
3029	0.09564575661
3030	0.09564348155
3031	0.09564083366
3032	0.09563742449
3033	0.09563510544
3034	0.0956321302
3035	0.09562959475
3036	0.09562741162
3037	0.09562554566
3038	0.09562323447
3039	0.0956212837
3040	0.09561877284
3041	0.09561608526
3042	0.09561322519
3043	0.09561041142
3044	0.09560789731
3045	0.09560521457
3046	0.09560270445
3047	0.09560028043
3048	0.09559769513
3049	0.09559508482
3050	0.09559164757
3051	0.09558889551
3052	0.09558700823
3053	0.0955845476
3054	0.09558204538
3055	0.09557856141
3056	0.09557596683
3057	0.09557345401
3058	0.09557061336
3059	0.09556845605
3060	0.09556608145
3061	0.09556314089
3062	0.09556094063
3063	0.09555780153
3064	0.09555565378
3065	0.09555257292
3066	0.09554954932
3067	0.09554657556
3068	0.09554421754
3069	0.09554225541
3070	0.0955399075
3071	0.09553715441
3072	0.09553414685
3073	0.09553138458
3074	0.09552967201
3075	0.09552762149
3076	0.09552462948
3077	0.09552184635
3078	0.09552001733
3079	0.0955174261
3080	0.0955158917
3081	0.09551268735
3082	0.09551081048
3083	0.09550763672
3084	0.09550539221
3085	0.09550267218
3086	0.0955001549
3087	0.09549765248
3088	0.09549530963
3089	0.09549255246
3090	0.09548997282
3091	0.09548703157
3092	0.09548419309
3093	0.09548135468
3094	0.09547891795
3095	0.09547645657
3096	0.09547396953
3097	0.09547155385
3098	0.09546902832
3099	0.09546680891
3100	0.09546408686
3101	0.09546116628
3102	0.09545871146
3103	0.09545662244
3104	0.0954541981
3105	0.09545148829
3106	0.09544924758
3107	0.09544637095
3108	0.09544349282
3109	0.09544080516
3110	0.09543838793
3111	0.09543596436
3112	0.09543353095
3113	0.09543039581
3114	0.09542716465
3115	0.09542547762
3116	0.09542256266
3117	0.09542010334
3118	0.09541729979
3119	0.09541455063
3120	0.09541225887
3121	0.0954084923
3122	0.09540611528
3123	0.09540430637
3124	0.09540177615
3125	0.0953999308
3126	0.09539690066
3127	0.09539468997
3128	0.09539236115
3129	0.09539009622
3130	0.09538753049
3131	0.09538440057
3132	0.09538193752
3133	0.09537927884
3134	0.09537682429
3135	0.09537441033
3136	0.09537243641
3137	0.09537001341
3138	0.09536711055
3139	0.09536505032
3140	0.09536254747
3141	0.09536012381
3142	0.09535758766
3143	0.09535510601
3144	0.09535241714
3145	0.09534993657
3146	0.09534705281
3147	0.09534490008
3148	0.09534240973
3149	0.09533983412
3150	0.09533743131
3151	0.09533569828
3152	0.09533272093
3153	0.09532969336
3154	0.09532731618
3155	0.09532423781
3156	0.09532139804
3157	0.09531970434
3158	0.09531680151
3159	0.09531404788
3160	0.09531207438
3161	0.09530970599
3162	0.09530770192
3163	0.09530581717
3164	0.09530360625
3165	0.0953004506
3166	0.09529741297
3167	0.09529513059
3168	0.09529243424
3169	0.09528923544
3170	0.09528612132
3171	0.09528453527
3172	0.09528177795
3173	0.09527914619
3174	0.09527671158
3175	0.09527423901
3176	0.09527116089
3177	0.09526821575
3178	0.09526528369
3179	0.09526263004
3180	0.09525956659
3181	0.09525782815
3182	0.0952555306
3183	0.09525333986
3184	0.09525050241
3185	0.09524776799
3186	0.0952445243
3187	0.09524190306
3188	0.09523916653
3189	0.09523648443
3190	0.09523394404
3191	0.0952316024
3192	0.09522955811
3193	0.095226747
3194	0.09522429483
3195	0.0952212725
3196	0.09521924185
3197	0.0952168829
3198	0.09521382039
3199	0.09521089497
3200	0.09520861902
3201	0.09520586228
3202	0.09520347292
3203	0.09520055582
3204	0.09519771195
3205	0.09519495587
3206	0.09519304231
3207	0.09519078916
3208	0.09518798445
3209	0.0951853697
3210	0.09518339982
3211	0.09518142635
3212	0.0951790895
3213	0.09517621213
3214	0.09517410704
3215	0.09517126605
3216	0.09516818442
3217	0.0951661739
3218	0.09516419927
3219	0.09516110169
3220	0.09515864805
3221	0.09515597371
3222	0.09515304947
3223	0.09515051031
3224	0.09514824457
3225	0.09514570742
3226	0.095143275
3227	0.09514033601
3228	0.09513811075
3229	0.09513520084
3230	0.09513250046
3231	0.09512992922
3232	0.09512740882
3233	0.09512419041
3234	0.09512122224
3235	0.09511850886
3236	0.09511601247
3237	0.09511364
3238	0.09511055719
3239	0.09510748311
3240	0.09510493764
3241	0.09510275902
3242	0.09510051878
3243	0.0950980041
3244	0.09509632178
3245	0.09509400806
3246	0.09509155643
3247	0.09508878509
3248	0.09508638433
3249	0.09508300332
3250	0.09508074367
3251	0.09507825346
3252	0.0950752524
3253	0.09507283895
3254	0.09506962427
3255	0.09506687514
3256	0.0950646202
3257	0.09506229744
3258	0.09505939192
3259	0.09505701684
3260	0.09505406801
3261	0.09505152533
3262	0.09504946382
3263	0.09504742743
3264	0.0950454712
3265	0.09504347398
3266	0.09504080294
3267	0.09503785689
3268	0.09503513313
3269	0.09503284452
3270	0.09502994303
3271	0.09502723227
3272	0.09502393942
3273	0.09502178738
3274	0.0950192655
3275	0.09501616403
3276	0.09501376088
3277	0.09501114812
3278	0.09500929054
3279	0.09500658203
3280	0.09500420019
3281	0.09500207198
3282	0.09499967027
3283	0.09499763171
3284	0.09499494365
3285	0.09499227178
3286	0.0949895056
3287	0.09498795869
3288	0.09498508543
3289	0.09498285658
3290	0.0949801285
3291	0.09497754033
3292	0.09497491286
3293	0.09497244637
3294	0.09496985382
3295	0.0949665804
3296	0.0949646441
3297	0.09496231498
3298	0.09495885541
3299	0.09495633845
3300	0.0949537962
3301	0.09495174181
3302	0.09494948505
3303	0.09494744836
3304	0.09494483652
3305	0.09494235101
3306	0.09493911698
3307	0.09493693475
3308	0.09493483553
3309	0.09493223767
3310	0.09492932036
3311	0.09492664712
3312	0.09492406135
3313	0.09492184111
3314	0.09491892361
3315	0.09491630862
3316	0.09491453947
3317	0.0949116994
3318	0.09490967689
3319	0.09490758424
3320	0.0949058057
3321	0.09490314684
3322	0.09490056913
3323	0.09489837152
3324	0.09489586201
3325	0.09489286027
3326	0.09489050639
3327	0.09488776018
3328	0.09488519297
3329	0.09488238982
3330	0.09487941468
3331	0.09487704193
3332	0.09487434838
3333	0.09487156444
3334	0.09486914106
3335	0.09486682274
3336	0.0948641648
3337	0.09486240142
3338	0.09486023538
3339	0.09485772305
3340	0.09485532222
3341	0.09485249778
3342	0.09485089613
3343	0.09484823313
3344	0.09484566716
3345	0.0948436931
3346	0.09484101495
3347	0.09483867659
3348	0.09483625815
3349	0.09483397344
3350	0.09483149851
3351	0.09482897722
3352	0.09482715698
3353	0.09482497019
3354	0.09482232488
3355	0.09481940828
3356	0.09481745102
3357	0.09481505799
3358	0.09481286251
3359	0.09481075435
3360	0.09480806684
3361	0.09480634971
3362	0.09480440752
3363	0.0948027261
3364	0.09480059643
3365	0.09479845849
3366	0.09479661693
3367	0.09479447118
3368	0.09479195439
3369	0.09479008704
3370	0.09478808384
3371	0.09478538646
3372	0.09478268881
3373	0.09478035937
3374	0.09477876582
3375	0.09477675571
3376	0.0947745788
3377	0.09477155415
3378	0.09476926933
3379	0.09476654362
3380	0.09476409553
3381	0.09476218874
3382	0.09475950848
3383	0.09475708092
3384	0.09475422222
3385	0.0947518105
3386	0.09474895232
3387	0.09474710515
3388	0.09474441815
3389	0.09474240216
3390	0.09473924792
3391	0.09473682315
3392	0.09473515496
3393	0.09473278549
3394	0.09473041122
3395	0.09472874412
3396	0.09472673406
3397	0.0947237349
3398	0.09472159409
3399	0.09471914301
3400	0.09471741954
3401	0.09471506917
3402	0.09471225324
3403	0.09470956929
3404	0.0947070298
3405	0.09470413767
3406	0.09470220906
3407	0.09469950902
3408	0.09469710913
3409	0.09469497142
3410	0.09469306203
3411	0.09469094458
3412	0.09468850851
3413	0.09468567155
3414	0.09468335302
3415	0.09468157214
3416	0.09467951517
3417	0.09467691137
3418	0.09467402762
3419	0.09467157788
3420	0.09466944139
3421	0.09466731436
3422	0.09466540263
3423	0.09466277045
3424	0.09466028335
3425	0.09465811756
3426	0.09465603194
3427	0.09465319292
3428	0.09465153638
3429	0.09464914157
3430	0.09464625204
3431	0.09464376227
3432	0.09464208732
3433	0.09463968589
3434	0.09463774364
3435	0.09463539558
3436	0.09463332677
3437	0.09463076949
3438	0.09462816095
3439	0.09462641626
3440	0.0946247445
3441	0.09462255405
3442	0.09461985874
3443	0.09461781253
3444	0.09461519095
3445	0.09461281853
3446	0.09461038482
3447	0.09460797483
3448	0.09460524508
3449	0.09460289252
3450	0.09459982253
3451	0.09459793872
3452	0.09459474565
3453	0.09459252894
3454	0.09459026428
3455	0.09458781576
3456	0.0945852579
3457	0.09458308246
3458	0.09458081843
3459	0.09457857723
3460	0.09457634414
3461	0.09457348118
3462	0.09457052973
3463	0.09456810939
3464	0.09456567798
3465	0.09456360856
3466	0.09456215019
3467	0.0945599719
3468	0.09455808643
3469	0.09455553808
3470	0.09455276674
3471	0.09455078698
3472	0.09454891686
3473	0.09454653451
3474	0.09454365412
3475	0.0945417006
3476	0.09453928743
3477	0.09453616059
3478	0.09453319564
3479	0.094530989
3480	0.0945288125
3481	0.09452642732
3482	0.0945243462
3483	0.09452234762
3484	0.09452012932
3485	0.09451775411
3486	0.09451587785
3487	0.09451362488
3488	0.094511087
3489	0.09450813868
3490	0.09450530534
3491	0.09450298344
3492	0.09450095729
3493	0.0944986662
3494	0.09449615748
3495	0.0944938733
3496	0.0944908538
3497	0.09448840654
3498	0.09448611314
3499	0.09448332148
3500	0.09448042461
3501	0.09447830809
3502	0.09447626071
3503	0.09447430649
3504	0.09447139812
3505	0.09446874612
3506	0.0944666764
3507	0.09446426786
3508	0.09446168824
3509	0.09445916712
3510	0.09445684521
3511	0.09445453305
3512	0.09445207984
3513	0.09444924781
3514	0.09444656346
3515	0.09444385527
3516	0.09444211422
3517	0.09443980606
3518	0.09443783649
3519	0.09443499423
3520	0.09443273697
3521	0.09443087474
3522	0.09442829488
3523	0.09442616967
3524	0.09442379022
3525	0.09442119098
3526	0.09441814204
3527	0.09441569602
3528	0.09441302596
3529	0.09441079387
3530	0.09440868238
3531	0.0944060416
3532	0.09440373787
3533	0.09440088525
3534	0.09439830179
3535	0.094395713
3536	0.09439330759
3537	0.09439068945
3538	0.09438801549
3539	0.09438576086
3540	0.09438301117
3541	0.09438004321
3542	0.09437730166
3543	0.09437483589
3544	0.09437203937
3545	0.09437013056
3546	0.09436798806
3547	0.09436574596
3548	0.0943633943
3549	0.09436120204
3550	0.09435814566
3551	0.09435580946
3552	0.09435316468
3553	0.09435092199
3554	0.09434808538
3555	0.094344817
3556	0.09434227302
3557	0.09433958955
3558	0.09433676933
3559	0.09433465265
3560	0.09433234162
3561	0.09433023749
3562	0.09432816765
3563	0.09432550574
3564	0.09432275885
3565	0.09432012128
3566	0.09431730001
3567	0.09431517684
3568	0.09431274344
3569	0.094310762
3570	0.09430829135
3571	0.09430523102
3572	0.09430297308
3573	0.09430017915
3574	0.09429755072
3575	0.09429486782
3576	0.0942925859
3577	0.09428979073
3578	0.09428669027
3579	0.09428513802
3580	0.09428305382
3581	0.09428055609
3582	0.09427869484
3583	0.09427698913
3584	0.09427484984
3585	0.0942721989
3586	0.09427017386
3587	0.0942674312
3588	0.09426489633
3589	0.09426261636
3590	0.09426093407
3591	0.09425897314
3592	0.09425639375
3593	0.09425394006
3594	0.09425124166
3595	0.09424873211
3596	0.09424567029
3597	0.09424327936
3598	0.09424079391
3599	0.09423825674
3600	0.09423608754
3601	0.09423346924
3602	0.09423065721
3603	0.09422782786
3604	0.09422536719
3605	0.09422325877
3606	0.09422079303
3607	0.09421830979
3608	0.09421578443
3609	0.09421291077
3610	0.09421021568
3611	0.09420771119
3612	0.09420501713
3613	0.09420242165
3614	0.09420011774
3615	0.09419780213
3616	0.09419502288
3617	0.09419233102
3618	0.09418969405
3619	0.09418753686
3620	0.09418452757
3621	0.09418180643
3622	0.09417985858
3623	0.09417756069
3624	0.09417490862
3625	0.09417221726
3626	0.09416963587
3627	0.09416672472
3628	0.0941637485
3629	0.09416214236
3630	0.09415976249
3631	0.09415787643
3632	0.09415521978
3633	0.09415317303
3634	0.09415011949
3635	0.09414843928
3636	0.09414562022
3637	0.09414307481
3638	0.09414041113
3639	0.09413795086
3640	0.09413561863
3641	0.0941336944
3642	0.09413115529
3643	0.0941288146
3644	0.09412642956
3645	0.09412451824
3646	0.09412308239
3647	0.09412154506
3648	0.09411979716
3649	0.09411721698
3650	0.09411482755
3651	0.09411266825
3652	0.09410992565
3653	0.09410757143
3654	0.09410546571
3655	0.09410298894
3656	0.09410071676
3657	0.09409819859
3658	0.0940963694
3659	0.09409420889
3660	0.09409210248
3661	0.0940887825
3662	0.09408609696
3663	0.09408357878
3664	0.09408077702
3665	0.09407861578
3666	0.09407687459
3667	0.09407451994
3668	0.09407220178
3669	0.0940695418
3670	0.09406715133
3671	0.09406489539
3672	0.09406222888
3673	0.09405915434
3674	0.09405689396
3675	0.09405467996
3676	0.09405232281
3677	0.09404934017
3678	0.09404651117
3679	0.09404406969
3680	0.0940417853
3681	0.09403946194
3682	0.09403755314
3683	0.09403483401
3684	0.09403261649
3685	0.09403073531
3686	0.09402854293
3687	0.09402554811
3688	0.09402317617
3689	0.09402124928
3690	0.09401889022
3691	0.09401666026
3692	0.0940143174
3693	0.09401145695
3694	0.09400819953
3695	0.09400580912
3696	0.09400319068
3697	0.09400044796
3698	0.09399806176
3699	0.09399637481
3700	0.09399374035
3701	0.09399179939
3702	0.09398972928
3703	0.09398733581
3704	0.09398525967
3705	0.09398367263
3706	0.09398099658
3707	0.09397833837
3708	0.09397690507
3709	0.09397505575
3710	0.09397238248
3711	0.09396958507
3712	0.09396738384
3713	0.09396419385
3714	0.0939613855
3715	0.09395886744
3716	0.09395661006
3717	0.09395438738
3718	0.09395217937
3719	0.09394969038
3720	0.09394771518
3721	0.09394530958
3722	0.09394289348
3723	0.09393990779
3724	0.09393740228
3725	0.09393466592
3726	0.09393213807
3727	0.09393008494
3728	0.09392822598
3729	0.093925583
3730	0.0939230534
3731	0.0939208604
3732	0.09391843226
3733	0.09391601703
3734	0.09391355203
3735	0.09391162909
3736	0.09390907248
3737	0.0939072351
3738	0.0939049082
3739	0.09390271976
3740	0.09390113121
3741	0.09389818539
3742	0.0938963005
3743	0.09389343345
3744	0.09389109166
3745	0.09388850828
3746	0.09388589753
3747	0.09388373294
3748	0.09388141728
3749	0.09387929596
3750	0.09387707983
3751	0.09387438482
3752	0.09387239293
3753	0.09386963037
3754	0.09386759075
3755	0.09386499677
3756	0.09386223886
3757	0.09386039594
3758	0.09385787087
3759	0.09385501445
3760	0.09385308071
3761	0.09385088188
3762	0.09384872287
3763	0.09384655592
3764	0.09384372436
3765	0.09384135927
3766	0.09383887677
3767	0.0938363931
3768	0.09383362119
3769	0.0938310752
3770	0.09382921161
3771	0.0938271889
3772	0.09382453933
3773	0.09382244796
3774	0.09382007124
3775	0.09381747628
3776	0.09381507969
3777	0.09381290419
3778	0.09381017642
3779	0.09380759509
3780	0.09380519043
3781	0.09380295062
3782	0.093800437
3783	0.09379777955
3784	0.09379538791
3785	0.09379278577
3786	0.09379050187
3787	0.09378785271
3788	0.09378558113
3789	0.0937828624
3790	0.09378014883
3791	0.09377798423
3792	0.09377511817
3793	0.09377311638
3794	0.09377120494
3795	0.09376856492
3796	0.0937662545
3797	0.09376412676
3798	0.09376163318
3799	0.09375875365
3800	0.09375694372
3801	0.09375395169
3802	0.09375259527
3803	0.09375071106
3804	0.09374830075
3805	0.09374675923
3806	0.0937444397
3807	0.09374155335
3808	0.09373920035
3809	0.09373683495
3810	0.0937347151
3811	0.0937325261
3812	0.09373031304
3813	0.09372817197
3814	0.09372567217
3815	0.09372348996
3816	0.09372066168
3817	0.09371828822
3818	0.09371561315
3819	0.09371325319
3820	0.09371042206
3821	0.09370776707
3822	0.09370582675
3823	0.09370302638
3824	0.0937006827
3825	0.09369844026
3826	0.09369572676
3827	0.09369396125
3828	0.09369218593
3829	0.09368957441
3830	0.09368776458
3831	0.09368539936
3832	0.093682887
3833	0.09368112104
3834	0.09367858323
3835	0.09367603042
3836	0.09367375287
3837	0.09367108824
3838	0.09366821097
3839	0.09366594471
3840	0.09366390367
3841	0.09366175847
3842	0.09365931166
3843	0.09365639969
3844	0.09365349051
3845	0.09365135675
3846	0.09364952629
3847	0.09364719966
3848	0.09364444752
3849	0.09364160013
3850	0.09363842986
3851	0.09363600471
3852	0.09363429431
3853	0.09363179134
3854	0.09362956995
3855	0.09362715802
3856	0.09362528888
3857	0.09362277813
3858	0.09362025237
3859	0.09361775986
3860	0.09361582589
3861	0.09361303375
3862	0.09361084325
3863	0.09360871183
3864	0.09360655922
3865	0.09360357458
3866	0.09360162041
3867	0.0935990429
3868	0.09359620658
3869	0.09359350587
3870	0.09359155704
3871	0.09358894707
3872	0.09358626144
3873	0.09358442023
3874	0.09358201088
3875	0.0935799286
3876	0.09357720648
3877	0.09357443979
3878	0.09357219507
3879	0.09356963757
3880	0.09356727181
3881	0.09356474211
3882	0.09356221516
3883	0.09356062441
3884	0.093558082
3885	0.09355614979
3886	0.09355303314
3887	0.09355047506
3888	0.09354784867
3889	0.09354588692
3890	0.09354392702
3891	0.09354114811
3892	0.09353884053
3893	0.09353680131
3894	0.09353427162
3895	0.09353208047
3896	0.09352978808
3897	0.09352736127
3898	0.09352565708
3899	0.09352328657
3900	0.09352057759
3901	0.09351822836
3902	0.09351565412
3903	0.09351298397
3904	0.09351074836
3905	0.09350805407
3906	0.09350516941
3907	0.09350274975
3908	0.09350071633
3909	0.0934986215
3910	0.09349678055
3911	0.09349458703
3912	0.0934924563
3913	0.09349073691
3914	0.09348873557
3915	0.09348622739
3916	0.09348366002
3917	0.09348173175
3918	0.09347946098
3919	0.09347728774
3920	0.09347401991
3921	0.09347137891
3922	0.09346913155
3923	0.09346699905
3924	0.09346490746
3925	0.09346313612
3926	0.09346090561
3927	0.09345902812
3928	0.09345713693
3929	0.09345433013
3930	0.0934525918
3931	0.09345013925
3932	0.09344776375
3933	0.09344542474
3934	0.09344322182
3935	0.09344122345
3936	0.09343955683
3937	0.0934376255
3938	0.09343507344
3939	0.09343224821
3940	0.09342958208
3941	0.09342683889
3942	0.0934252002
3943	0.09342376302
3944	0.09342169997
3945	0.09341896977
3946	0.09341680208
3947	0.09341447042
3948	0.09341162944
3949	0.09340938742
3950	0.09340655195
3951	0.09340376105
3952	0.09340166392
3953	0.09339912975
3954	0.09339676324
3955	0.09339455638
3956	0.09339280708
3957	0.09339064704
3958	0.09338843915
3959	0.09338603096
3960	0.09338441638
3961	0.09338148458
3962	0.09337970061
3963	0.09337753336
3964	0.09337497552
3965	0.09337238784
3966	0.09336976454
3967	0.09336749058
3968	0.09336507566
3969	0.09336283316
3970	0.0933603983
3971	0.09335782466
3972	0.09335546001
3973	0.09335323924
3974	0.0933513866
3975	0.09334934853
3976	0.09334691196
3977	0.09334516976
3978	0.09334293826
3979	0.09334031213
3980	0.09333885327
3981	0.09333664637
3982	0.09333458894
3983	0.09333266142
3984	0.09333061102
3985	0.09332802867
3986	0.0933256041
3987	0.09332327784
3988	0.09332166746
3989	0.09331889057
3990	0.09331657195
3991	0.09331467628
3992	0.09331229384
3993	0.09330985157
3994	0.0933070837
3995	0.09330491917
3996	0.09330306299
3997	0.09330055008
3998	0.09329794985
3999	0.09329546629
